Attachments,Link Count,Word Count,Uppercase Count,Exclamation Count,Question Count,Dollar Count,Punctuation Count,HTML Tags Count,Spam Indicator
1,7,194,117,1,3,2,2,5,0
0,7,156,9,1,0,1,12,1,1
3,8,219,70,3,1,2,2,1,1
3,5,35,23,2,0,1,10,5,1
1,8,35,13,1,3,1,8,2,0
1,7,88,71,4,3,0,2,4,1
3,0,277,9,3,0,1,6,3,0
2,10,177,130,3,1,0,5,2,1
1,2,74,40,5,1,0,10,4,0
0,3,70,37,1,3,1,3,1,1
2,2,270,98,0,0,2,14,2,1
3,1,244,26,0,3,1,7,0,0
3,8,293,106,2,1,0,12,1,1
2,10,277,137,1,2,2,9,2,0
0,8,179,136,1,1,1,7,4,0
3,4,105,26,0,1,2,11,4,1
3,1,13,2,1,2,1,12,0,0
3,6,44,18,5,2,1,11,0,0
1,0,270,117,0,0,1,13,4,1
1,0,238,223,4,3,2,12,5,0
2,2,112,13,0,3,2,4,1,1
3,1,97,46,2,0,1,6,4,1
3,5,86,13,4,2,2,14,0,0
1,0,33,21,4,1,0,12,5,0
1,2,272,218,5,1,1,5,2,1
0,4,270,54,3,0,2,11,1,1
3,5,86,2,1,3,2,6,2,0
1,3,47,28,2,3,2,12,3,1
1,7,110,52,5,0,0,6,2,1
2,5,93,7,2,2,2,3,1,0
0,3,148,57,4,2,0,15,3,0
2,9,139,115,2,1,2,7,3,0
3,7,92,5,5,0,0,5,3,0
0,2,52,27,3,2,1,3,2,1
3,2,19,14,3,0,2,11,1,0
0,5,53,40,1,2,2,13,4,1
0,4,120,54,5,3,2,2,5,0
1,4,185,85,3,0,2,8,5,0
1,0,116,115,2,0,1,14,4,0
0,3,205,195,5,2,1,14,5,0
2,3,189,116,3,0,2,15,1,0
1,2,234,195,4,3,1,2,3,1
3,5,129,50,2,0,0,14,4,1
2,7,227,116,4,2,2,2,5,0
1,8,83,1,0,2,2,5,3,0
1,9,233,125,4,1,0,2,3,0
2,0,54,20,2,1,0,7,4,0
0,8,260,83,3,0,0,13,5,0
1,8,278,160,0,1,2,9,2,1
1,7,217,212,0,2,1,4,0,0
0,0,221,145,1,0,2,12,0,1
3,7,46,8,2,0,2,4,1,0
1,5,160,112,5,1,2,0,0,1
0,8,38,0,0,3,2,2,3,1
2,3,159,64,3,1,1,13,3,1
2,1,171,160,5,2,0,7,4,0
0,3,26,18,5,2,1,0,2,1
3,10,252,192,3,3,1,5,0,1
3,4,286,177,4,3,1,13,5,1
1,5,283,224,3,3,2,14,0,0
2,6,178,26,2,1,2,9,5,1
3,0,163,149,5,1,0,9,4,0
1,6,295,200,2,2,0,4,2,1
2,0,94,86,3,1,0,8,2,1
3,6,299,240,4,0,0,14,3,1
1,0,66,27,1,3,1,4,3,1
1,3,72,60,2,2,1,3,4,0
1,8,298,136,5,2,1,4,2,0
2,5,68,19,0,2,1,13,5,0
1,2,170,135,2,0,1,14,2,0
1,9,48,26,1,2,1,2,2,0
1,10,216,112,2,1,1,10,0,0
3,4,50,45,5,1,2,9,4,0
1,10,187,39,4,1,2,7,3,1
1,10,141,110,3,1,0,14,2,1
3,10,293,32,4,0,1,6,2,1
3,0,182,65,1,0,2,0,0,1
1,9,36,6,2,3,2,15,3,0
3,10,11,11,2,1,2,4,2,1
2,8,169,47,5,3,1,13,2,0
0,10,260,167,4,0,0,3,2,0
0,0,36,19,1,2,0,9,5,0
1,9,244,238,0,3,0,2,0,1
0,5,53,16,0,0,1,7,5,1
2,1,199,53,1,2,2,5,3,1
3,8,229,192,3,0,0,5,5,0
0,4,208,17,5,2,0,14,4,1
2,4,165,159,4,0,2,14,1,1
2,6,27,26,0,1,2,13,3,0
1,1,110,75,5,0,2,5,0,0
1,6,277,228,0,1,2,14,1,0
3,9,37,8,2,3,2,0,0,1
3,8,283,214,2,3,1,10,2,0
2,8,83,72,4,1,2,15,0,1
2,2,207,103,4,3,2,5,2,0
0,4,288,47,4,2,0,1,3,1
2,0,194,36,3,0,2,6,0,1
1,7,247,235,0,3,0,3,2,1
0,3,107,79,4,0,2,13,0,0
2,7,245,0,5,0,1,14,2,0
0,7,177,85,1,1,0,12,1,1
2,5,116,94,3,3,0,9,3,1
2,5,170,75,4,2,0,14,5,0
0,1,92,77,4,2,1,8,4,1
0,8,188,140,1,0,1,6,3,0
3,10,115,102,1,2,0,2,2,1
2,2,203,124,3,3,0,8,3,0
1,6,284,11,0,0,0,8,5,1
1,7,97,40,4,1,2,15,5,1
2,1,224,222,1,3,1,5,5,1
3,1,190,60,0,3,0,6,1,1
2,9,57,18,3,3,2,3,0,0
3,2,178,115,1,3,2,11,1,0
2,10,267,223,5,2,1,5,4,1
1,0,255,20,3,3,0,12,4,1
1,6,36,5,2,3,1,10,0,0
3,0,219,0,3,1,1,14,0,1
2,4,43,12,4,1,0,3,5,1
1,7,227,18,2,3,2,1,4,1
0,4,217,17,5,1,2,0,5,1
2,10,133,8,3,1,0,11,2,0
3,9,179,114,5,2,1,15,4,0
3,7,144,5,5,3,1,13,5,0
2,10,98,93,5,3,2,9,4,1
0,1,188,39,2,0,2,11,3,0
2,2,298,25,1,0,2,5,4,0
3,5,125,16,5,0,2,7,2,0
0,4,72,7,3,2,1,12,3,1
2,3,17,17,3,0,2,0,4,0
2,6,130,4,0,0,1,9,3,0
3,10,93,49,1,0,1,1,4,0
1,1,192,56,0,2,2,13,0,1
1,4,156,130,1,1,0,7,0,0
1,7,202,130,3,1,1,0,3,1
3,9,117,18,3,2,2,9,5,1
1,3,26,19,0,2,0,11,2,0
0,6,185,62,3,2,1,6,1,0
3,4,190,29,4,0,2,0,5,1
1,6,271,151,5,0,1,2,4,0
2,3,35,7,5,2,2,12,0,1
1,9,188,116,1,1,1,15,5,0
1,3,64,43,2,0,2,8,2,0
2,7,279,161,5,1,0,13,3,1
0,2,269,78,0,1,2,10,5,1
3,5,50,28,2,1,0,14,5,1
1,4,48,32,4,2,0,9,2,1
1,1,241,113,0,1,2,4,3,1
3,0,274,151,5,2,2,10,2,1
1,8,64,31,4,2,0,14,4,0
1,3,156,53,1,1,1,7,0,1
0,6,263,3,4,0,0,2,3,0
2,5,122,88,0,3,2,14,1,0
0,7,33,18,3,2,2,11,2,1
3,3,196,124,1,1,0,14,2,0
1,9,83,0,1,1,0,1,5,0
3,1,130,101,1,2,0,0,3,1
2,8,271,189,3,2,0,10,2,1
0,2,298,95,0,2,1,10,2,1
2,7,273,11,1,1,0,13,5,1
0,9,280,150,5,0,0,10,0,1
0,5,264,94,4,2,1,5,3,0
3,7,53,2,4,3,1,15,2,0
1,4,66,49,2,0,0,11,3,1
0,10,165,47,4,2,1,6,2,1
3,8,141,1,2,1,0,11,4,0
1,4,298,224,2,2,1,4,4,0
0,5,111,51,0,0,1,12,5,0
1,8,217,71,2,2,2,1,0,0
2,1,297,219,0,2,2,9,3,1
1,4,145,3,2,1,1,3,4,1
1,1,102,29,1,3,1,9,1,0
1,4,187,79,5,0,1,11,5,1
0,0,171,157,5,3,1,7,1,1
3,6,72,24,1,1,1,10,2,1
2,2,72,18,4,3,2,2,4,1
0,1,238,10,3,1,1,9,1,1
2,1,92,44,4,2,1,1,2,1
1,0,75,23,2,1,2,11,2,1
2,0,267,204,2,3,0,5,0,1
0,1,19,17,0,1,1,14,0,1
2,6,239,91,4,2,0,0,0,1
1,5,196,106,4,2,0,11,4,1
1,0,164,71,0,2,1,14,3,0
1,3,227,139,2,3,0,3,1,0
2,0,191,44,4,0,1,7,4,1
0,2,299,15,5,0,2,12,3,0
1,10,64,36,5,2,1,5,3,1
0,6,10,1,4,1,2,15,0,0
2,2,266,224,0,0,2,0,0,1
2,4,292,75,1,1,0,9,4,1
0,2,223,86,3,3,0,2,0,1
2,0,226,197,0,1,2,2,5,0
0,4,40,31,5,2,0,14,1,0
2,10,269,250,0,3,0,0,4,0
1,7,14,12,1,2,0,5,1,1
1,3,49,22,3,3,1,14,3,1
0,4,281,2,0,3,1,12,2,0
0,6,106,102,0,1,1,0,1,0
0,2,176,29,5,3,1,0,0,0
2,4,285,173,4,3,1,9,5,0
2,3,159,7,5,0,1,11,5,1
1,3,157,41,0,3,0,7,1,0
2,2,173,77,4,2,0,3,1,1
0,5,103,99,1,2,0,7,3,0
2,5,31,1,0,0,0,2,2,0
2,1,61,37,1,1,1,6,5,1
3,7,276,239,1,0,1,12,0,1
3,1,160,79,3,1,0,9,3,1
0,6,136,72,2,2,0,14,0,0
1,2,157,62,1,1,2,13,1,0
3,6,169,162,3,0,0,15,5,0
2,7,274,116,2,0,0,12,2,1
2,7,279,252,4,1,2,3,0,1
3,7,162,50,2,0,1,8,5,0
1,5,284,254,1,0,1,11,0,0
3,8,191,177,3,2,1,3,0,1
0,8,221,137,0,1,2,14,1,0
3,7,289,181,1,1,2,4,5,0
2,4,125,78,5,2,1,5,0,0
2,10,108,54,0,3,1,11,2,1
3,6,41,21,1,3,1,9,1,0
3,5,44,19,5,2,1,11,2,0
1,10,274,180,4,0,1,12,2,1
1,2,278,117,1,0,1,8,4,1
1,2,212,9,1,3,1,9,4,1
0,6,148,17,4,0,0,6,3,0
2,0,275,107,5,2,1,7,0,0
0,10,242,224,3,2,0,6,4,0
2,8,170,103,0,2,1,9,0,0
1,9,264,12,0,1,0,0,5,1
1,0,264,87,3,0,0,4,1,0
0,3,15,5,3,0,1,6,3,0
0,7,279,189,1,3,0,14,3,0
3,4,30,24,4,0,2,14,3,0
3,5,204,28,4,3,2,0,5,0
0,7,146,53,0,0,2,2,1,0
2,1,245,209,0,3,1,8,5,1
3,1,213,80,4,1,1,12,0,1
3,10,191,81,4,2,1,8,3,1
1,2,62,60,1,1,1,2,2,1
1,8,221,197,2,2,1,4,5,0
1,4,141,4,4,3,2,12,3,0
3,7,104,10,2,1,1,4,3,0
3,5,179,81,5,3,1,6,3,1
3,1,40,8,4,0,2,14,2,0
2,7,65,25,0,1,1,4,5,0
3,0,12,3,2,1,1,6,1,1
0,8,40,1,1,2,1,2,0,1
2,8,71,68,5,0,2,6,5,0
0,5,95,13,1,0,2,9,1,1
1,2,210,171,3,3,2,9,0,1
3,4,24,3,1,1,1,1,4,1
2,10,21,8,2,2,1,10,0,1
3,1,262,114,1,1,1,10,3,1
2,3,250,243,3,0,2,12,0,1
1,1,248,136,4,2,2,0,1,0
3,4,206,119,2,1,1,0,0,1
0,6,134,116,3,1,1,4,5,0
3,5,90,15,5,2,1,15,5,0
2,1,53,34,1,1,0,1,2,0
3,9,211,4,0,3,2,7,4,1
0,9,138,74,3,2,2,15,4,0
0,4,119,95,1,1,1,3,4,0
3,0,144,118,3,0,0,9,1,1
2,1,281,184,1,1,1,10,2,1
2,6,103,45,4,1,2,12,4,0
1,4,23,6,1,1,0,10,0,1
2,9,196,113,3,1,0,2,0,1
1,5,273,67,1,3,1,12,1,1
2,2,226,93,1,1,1,9,0,0
1,3,87,20,3,2,2,14,0,1
3,0,194,123,1,3,2,3,4,1
2,4,111,4,3,1,2,4,1,1
0,0,178,108,4,1,1,7,3,0
3,5,110,57,1,2,1,7,1,0
1,3,223,98,2,3,1,5,1,0
1,4,66,47,3,3,2,11,2,0
1,1,160,66,0,0,2,3,5,1
2,1,161,61,4,3,1,6,5,0
3,1,86,86,3,0,2,4,5,1
1,4,128,108,1,2,0,7,4,0
3,2,221,44,0,1,2,14,2,1
3,1,157,60,3,3,1,8,1,0
2,5,225,160,1,3,2,12,3,1
0,5,283,174,4,2,0,15,3,1
1,1,85,84,0,2,2,6,2,1
1,5,102,29,5,0,0,2,2,0
3,7,237,134,1,3,2,4,5,1
1,7,59,12,1,1,2,12,4,0
1,2,206,140,4,3,2,12,2,0
1,1,209,148,1,2,0,5,3,1
2,3,130,7,5,0,0,6,5,0
1,10,63,11,0,0,1,1,3,1
2,4,144,5,5,0,1,3,4,0
0,10,192,52,2,3,0,3,2,0
1,10,57,21,2,2,0,15,3,0
1,0,219,0,3,1,2,6,0,0
2,1,156,153,3,3,1,3,2,1
1,4,190,108,2,2,2,5,5,0
0,10,197,33,5,1,1,0,5,1
3,9,25,0,2,1,2,6,3,0
2,0,238,200,5,0,0,9,4,1
2,0,223,96,2,3,0,3,4,0
0,1,44,25,2,2,0,12,0,1
2,2,134,73,4,0,2,3,2,1
2,9,40,13,0,1,1,7,2,0
3,8,136,129,0,0,1,2,1,1
3,5,55,25,4,1,1,12,5,1
2,7,215,126,1,3,2,9,5,1
1,3,16,6,5,3,1,6,2,0
3,4,189,136,0,2,2,15,1,0
1,8,221,23,1,3,2,4,5,1
1,9,138,53,3,2,0,0,0,1
2,10,154,58,1,0,0,11,2,0
2,1,178,32,5,2,0,11,4,1
1,4,197,11,5,0,1,7,3,1
1,0,170,83,0,1,1,5,0,1
2,4,276,199,5,0,0,7,5,0
2,0,37,12,4,2,0,14,4,1
1,0,121,21,5,0,0,7,3,0
1,10,117,35,2,2,1,4,3,0
0,10,62,55,3,3,1,11,4,0
1,7,71,71,4,0,1,15,1,0
2,9,132,43,1,0,1,8,1,0
0,5,147,84,2,2,0,13,2,0
3,7,79,2,3,3,1,5,1,1
0,0,190,24,3,1,0,15,5,0
1,2,282,36,1,0,2,6,0,1
2,9,149,77,0,2,1,2,4,0
2,5,43,14,2,0,2,11,0,0
0,8,102,101,3,3,0,12,3,1
1,1,196,34,2,2,2,10,0,0
2,5,151,131,3,3,1,4,4,0
3,6,88,15,2,3,1,3,2,0
3,3,24,22,3,3,0,10,2,1
2,1,110,70,0,0,1,11,0,1
1,5,299,224,0,2,2,12,1,0
2,10,205,6,2,0,1,11,0,0
1,6,285,182,5,1,0,2,2,0
0,4,241,174,0,0,1,7,5,0
2,0,181,72,0,0,2,11,5,0
1,4,140,124,1,3,2,14,5,1
3,9,105,76,5,3,2,14,2,0
1,6,72,47,4,2,0,0,2,0
3,1,122,107,0,2,0,1,2,1
3,4,230,230,2,1,0,8,1,0
3,9,49,35,1,1,0,10,1,0
2,1,150,71,3,2,0,0,3,1
2,8,86,42,5,3,2,15,4,1
0,8,165,30,4,0,2,11,5,0
1,9,197,70,3,1,1,4,0,1
1,3,128,87,2,1,1,9,5,0
1,1,40,27,4,1,0,8,4,1
2,5,80,39,4,0,2,1,0,0
0,6,100,54,2,2,0,8,0,1
0,7,297,286,4,1,1,8,4,0
2,0,42,42,1,2,0,4,5,0
2,9,76,51,3,2,0,10,3,0
3,6,91,62,2,1,1,8,3,1
2,10,142,122,2,3,1,1,3,1
0,10,65,5,1,3,0,13,1,1
2,10,250,173,1,2,0,9,4,1
1,10,266,145,5,1,0,12,1,1
3,7,57,53,4,0,0,12,4,1
3,2,37,11,1,0,0,3,3,1
0,9,273,243,0,1,2,15,5,0
0,1,72,38,4,1,2,0,4,0
0,8,190,135,2,2,1,15,0,0
0,6,57,22,3,0,0,14,5,0
2,0,90,14,5,0,0,1,4,0
3,9,273,99,1,1,2,15,0,1
0,9,194,25,5,0,2,7,1,1
2,4,70,44,5,0,0,14,2,0
2,7,249,161,0,3,1,13,5,0
0,3,90,75,2,1,0,6,4,1
1,0,201,196,5,1,1,9,2,1
1,10,290,5,1,0,2,13,2,1
3,4,10,2,2,1,2,10,2,0
0,9,132,6,1,2,1,0,0,0
2,10,73,0,4,1,1,7,3,1
1,6,40,21,4,1,2,7,4,0
0,7,67,28,3,0,2,12,0,1
0,9,69,58,3,3,1,0,3,0
2,1,282,137,4,3,2,4,4,0
3,2,101,43,5,0,1,12,0,1
1,2,163,31,5,1,2,12,3,1
1,0,205,118,5,1,0,1,0,1
1,2,269,135,0,3,1,1,0,1
3,8,163,12,2,3,1,1,4,0
2,2,108,93,5,2,1,10,1,1
3,1,10,8,3,3,1,4,1,0
3,0,181,48,2,3,2,11,0,0
2,7,125,47,5,1,0,6,5,1
2,4,196,135,1,3,2,2,3,0
0,7,282,98,1,0,2,14,3,1
2,7,120,11,0,3,2,0,2,1
2,6,48,16,3,2,0,3,0,1
3,10,57,7,4,0,0,8,5,1
0,10,192,144,5,3,0,4,5,0
1,5,221,59,0,1,2,2,4,0
0,10,207,99,1,2,1,10,3,0
2,10,96,30,0,1,0,0,2,1
3,10,260,176,0,0,0,13,4,1
2,8,227,138,0,2,0,15,4,1
1,10,251,203,3,1,2,14,4,0
2,4,240,128,4,2,1,10,3,0
1,8,208,51,3,1,1,7,5,0
3,6,28,20,5,3,2,5,3,1
0,7,253,3,5,2,0,15,5,0
3,1,234,158,0,0,1,14,0,1
1,8,84,66,3,1,2,11,2,0
1,2,259,191,0,2,2,15,3,0
3,10,221,193,0,1,0,1,1,1
3,6,294,144,4,0,1,13,5,1
1,4,160,20,5,2,2,4,4,1
0,0,13,12,3,2,1,9,2,1
2,3,49,10,0,0,2,15,1,1
0,8,173,76,3,1,0,13,2,1
3,6,77,15,5,3,1,14,3,0
3,4,111,83,4,2,2,6,5,1
2,9,102,9,2,3,2,5,4,1
2,9,213,198,3,2,0,1,2,0
3,4,257,52,0,3,1,4,0,0
3,5,175,171,5,3,1,0,4,1
2,2,251,185,3,3,0,6,2,1
1,10,88,51,2,0,2,7,3,1
1,9,60,11,2,1,2,8,4,1
2,10,152,143,5,3,1,5,1,1
1,6,211,15,0,2,1,1,1,0
2,8,212,49,2,0,1,1,2,1
0,2,74,23,4,0,1,6,3,0
2,4,77,1,4,2,2,14,4,1
0,9,108,24,1,0,0,10,2,0
2,3,14,4,1,1,0,15,5,1
3,4,25,25,1,1,2,0,2,1
2,5,299,120,5,1,0,12,1,1
3,1,53,28,2,0,0,1,4,1
1,7,119,60,0,2,0,5,2,1
1,7,126,118,4,0,1,11,5,0
2,1,129,97,4,0,0,14,4,1
3,2,104,80,3,1,2,5,5,1
2,7,185,16,5,1,0,13,2,0
3,9,225,42,3,1,0,0,5,0
2,1,204,128,1,2,1,0,0,1
3,4,297,44,2,3,2,9,0,0
2,5,208,36,4,2,0,2,0,1
3,10,35,28,3,0,2,10,5,1
1,9,246,236,5,2,2,11,1,0
0,5,167,27,0,2,1,15,2,0
0,6,194,153,2,0,2,7,1,1
3,4,59,0,5,1,0,15,5,1
0,5,144,140,0,2,2,3,2,0
3,2,263,160,1,2,2,11,3,0
3,9,177,47,1,2,1,12,5,0
3,6,208,148,5,0,2,4,5,1
0,6,65,25,4,2,2,5,5,1
2,4,129,37,0,1,0,9,5,0
0,8,179,165,1,0,0,3,2,1
1,2,149,55,0,2,2,6,1,1
0,7,131,69,0,3,0,15,0,0
3,2,276,44,5,0,0,10,2,0
3,10,56,31,4,2,0,6,2,0
3,0,36,10,4,1,0,0,5,0
1,0,297,259,4,2,1,3,3,1
0,10,263,130,2,1,2,0,3,0
3,8,288,193,3,1,0,12,4,0
2,7,143,49,5,2,1,15,2,1
3,3,62,51,3,2,2,12,2,1
3,1,123,15,3,0,1,15,4,0
0,10,33,4,1,2,1,5,4,0
1,1,248,179,3,2,1,6,3,1
2,9,95,87,4,0,0,6,3,0
2,1,31,31,5,1,2,2,2,1
3,4,281,258,1,2,2,11,3,1
0,0,53,38,2,1,1,0,1,1
0,6,38,25,3,0,2,12,3,0
2,10,245,80,4,0,2,4,0,1
0,0,91,81,4,3,0,13,0,0
0,5,236,132,5,2,1,2,5,0
3,8,191,114,1,0,1,3,1,0
2,10,37,24,0,3,1,9,4,1
1,2,258,223,2,2,0,8,0,0
3,8,136,10,1,0,2,13,5,0
0,1,231,202,1,1,0,14,3,0
2,8,34,5,0,2,2,12,1,1
3,2,79,68,4,2,2,12,0,0
0,6,231,197,5,3,0,10,4,0
3,6,230,49,1,1,0,3,3,0
2,1,135,36,2,0,0,3,1,0
1,0,277,28,0,0,0,3,1,0
2,1,107,0,5,1,2,14,5,0
0,5,127,35,2,1,0,11,4,1
0,9,130,10,5,1,1,2,4,1
1,2,120,76,5,1,1,5,2,0
0,1,202,62,3,3,2,12,1,1
3,9,93,0,4,0,0,3,1,1
3,4,60,19,1,1,1,15,4,0
3,8,188,86,0,2,2,11,2,1
3,9,175,138,5,1,1,11,0,1
0,7,123,16,5,2,1,10,0,0
2,10,101,82,3,2,0,7,0,1
1,6,152,38,1,1,1,8,0,1
2,10,271,130,2,3,1,13,3,1
1,10,193,77,1,3,2,4,0,0
1,4,60,32,3,3,2,11,2,1
1,2,188,98,4,3,1,5,0,0
0,3,233,29,1,2,0,13,2,1
1,4,270,79,5,1,1,2,3,0
0,10,65,3,2,0,0,5,1,1
0,8,262,92,2,1,0,9,0,1
1,5,177,106,3,1,1,3,3,1
0,6,287,221,5,0,1,12,0,1
0,4,98,16,2,2,1,12,3,0
1,3,256,228,4,2,0,10,4,0
0,5,182,113,3,0,2,1,1,1
1,8,238,175,2,1,0,14,5,0
2,2,83,31,2,3,0,7,2,0
2,7,10,5,4,1,1,8,5,0
2,4,201,121,4,1,2,8,4,1
3,10,36,24,2,0,2,14,2,1
0,4,44,29,5,3,0,3,4,1
1,0,96,3,2,2,1,5,4,1
2,8,154,23,0,2,0,13,0,1
0,0,84,81,3,1,2,14,5,1
3,5,134,23,4,0,2,3,1,0
3,1,88,45,5,1,2,4,0,0
1,10,148,24,1,3,1,4,4,0
3,2,244,129,2,2,2,7,4,0
1,5,120,99,4,3,2,8,1,0
3,7,107,52,3,0,0,3,4,1
0,5,170,31,3,0,0,0,0,0
2,4,81,76,3,3,1,14,1,0
0,1,189,104,5,0,0,6,4,1
3,6,46,37,5,2,1,3,1,0
1,5,195,183,2,1,1,5,5,1
2,6,107,63,1,1,2,9,3,0
3,4,102,17,2,3,2,4,1,1
1,6,160,157,3,1,1,0,3,1
3,8,284,185,0,1,1,9,5,0
3,9,251,187,4,0,0,8,3,0
2,2,92,13,2,0,0,13,0,1
2,8,28,13,2,3,1,5,0,1
3,9,154,100,0,0,0,9,3,0
3,1,187,52,3,3,0,7,4,1
3,1,89,23,0,1,0,1,0,1
3,8,238,117,0,2,0,3,4,1
3,4,116,60,2,1,0,7,0,1
1,2,131,51,0,1,2,1,1,0
3,2,72,63,2,0,1,11,2,0
1,10,114,96,2,2,2,1,1,0
1,5,246,41,4,1,2,1,5,0
0,0,62,51,5,0,2,4,5,0
2,8,135,124,1,1,0,10,5,0
1,10,203,97,0,0,0,10,1,0
2,8,167,98,3,1,0,6,0,0
1,4,207,68,1,0,1,0,0,1
2,2,239,217,4,0,1,8,0,0
3,1,133,75,2,0,1,14,1,1
1,2,163,155,5,3,1,13,2,1
2,3,285,215,0,2,2,11,4,0
1,2,286,223,1,2,1,4,5,0
1,5,89,73,1,1,0,9,0,0
1,1,38,26,2,1,1,4,3,0
2,7,171,53,1,3,1,15,3,1
3,3,244,97,1,0,0,14,0,0
2,1,12,3,2,1,1,2,3,1
0,8,253,35,3,3,1,4,0,1
3,9,186,95,3,0,0,6,0,0
1,3,45,28,2,0,0,9,2,1
0,0,249,220,1,1,0,0,4,1
0,5,37,17,0,1,0,5,4,0
0,4,153,99,2,1,2,15,3,1
0,1,90,43,2,1,0,7,1,0
3,7,259,4,0,2,1,5,5,1
3,7,181,78,5,3,0,4,2,1
0,4,194,73,1,0,1,4,2,0
0,3,287,268,5,0,0,10,3,0
1,2,291,88,2,0,1,9,2,0
3,8,24,6,3,1,2,15,5,1
0,0,190,145,4,2,1,11,1,0
0,10,70,5,4,1,2,1,5,1
1,5,291,51,1,1,1,9,2,1
0,7,195,98,3,0,1,4,3,0
1,6,118,9,4,2,2,2,0,0
0,6,255,33,4,0,2,14,5,1
2,2,202,99,1,3,2,1,0,1
1,4,48,28,4,3,0,6,3,1
1,2,167,28,4,1,1,4,2,1
1,3,245,236,0,1,2,2,0,0
2,8,168,105,1,2,0,11,1,0
2,6,220,11,0,2,0,13,1,1
0,1,244,148,2,0,1,0,1,1
2,4,14,11,0,3,2,7,4,1
0,5,47,2,3,2,1,14,2,1
3,1,193,85,0,2,1,6,5,1
3,4,165,107,0,0,1,4,2,1
1,9,74,57,5,3,1,3,4,0
0,4,30,5,5,1,0,14,1,1
2,8,284,181,5,3,2,1,4,1
1,5,297,234,3,2,2,12,1,1
3,4,37,17,4,1,1,6,1,1
2,7,140,3,5,0,2,11,0,0
0,9,240,9,4,3,0,10,2,1
0,3,262,106,3,1,0,15,5,1
0,10,190,31,5,2,0,4,4,1
0,8,18,2,1,1,1,7,2,1
1,5,29,17,2,3,1,15,3,1
3,10,268,139,4,2,1,4,1,1
2,7,186,184,3,0,2,15,4,1
0,1,46,43,1,2,1,5,3,1
2,1,32,9,1,3,1,10,1,1
2,7,128,9,3,1,1,8,1,0
2,1,210,82,1,0,1,9,5,0
0,0,81,34,3,0,1,3,5,1
0,5,273,150,1,3,0,8,0,1
2,6,136,120,3,3,2,8,1,0
2,6,281,28,1,3,1,3,3,0
3,10,82,71,5,3,2,11,5,0
3,1,272,25,1,3,0,13,1,1
1,7,30,2,4,1,2,1,0,1
1,9,200,167,2,3,2,3,3,0
0,6,153,69,2,1,2,10,2,1
1,5,273,263,3,1,2,13,1,0
2,5,278,185,1,0,1,15,2,0
3,7,171,119,1,1,1,7,4,1
3,4,216,52,3,0,1,11,2,1
3,9,41,19,4,1,2,13,1,0
2,10,100,85,1,0,0,1,2,1
1,10,221,104,0,3,0,11,2,1
1,2,196,191,4,2,2,13,4,1
0,4,217,36,0,0,1,5,0,1
1,1,76,52,1,2,1,8,0,1
1,3,224,69,3,1,2,2,0,0
3,7,56,19,5,1,1,12,4,0
1,7,19,5,2,0,1,6,0,1
3,10,123,32,5,1,1,12,3,1
0,7,48,14,0,0,2,14,2,1
1,2,50,33,1,3,1,13,3,0
0,10,250,89,4,3,2,10,4,1
3,2,272,94,0,3,2,1,1,0
3,7,233,143,2,3,2,11,5,0
1,10,73,5,5,0,1,12,1,1
0,2,33,14,5,2,2,7,4,1
1,4,89,48,0,2,2,4,3,0
2,2,14,2,2,1,1,4,0,0
0,8,179,23,1,3,0,1,2,1
1,8,243,140,4,1,2,9,4,1
0,6,89,76,1,0,0,7,2,0
1,2,124,88,5,3,0,5,1,1
3,4,33,11,0,2,1,5,1,0
1,5,78,68,0,0,1,8,1,0
2,7,288,45,1,0,0,9,3,1
2,6,251,213,5,2,0,14,0,1
1,4,261,43,0,0,0,8,4,1
3,6,57,36,1,3,1,8,3,0
1,3,11,1,4,1,2,9,1,0
3,8,280,131,1,0,2,4,2,0
2,1,99,25,0,2,2,8,4,1
0,8,195,148,2,3,1,13,5,1
1,3,150,64,5,3,2,2,1,1
1,4,270,223,0,2,2,11,4,0
0,3,246,83,5,2,0,9,5,1
3,9,30,14,4,3,2,4,3,1
3,3,146,120,5,3,1,12,0,1
0,9,205,101,1,1,1,8,2,0
2,8,292,169,3,1,2,13,4,0
0,6,166,35,0,0,1,1,5,1
0,9,55,43,3,1,2,3,2,0
2,3,239,56,3,3,1,4,5,0
1,4,299,264,0,2,1,13,1,1
3,2,194,79,5,1,0,11,1,1
0,10,35,30,4,1,2,9,0,0
3,9,20,4,4,2,2,14,2,1
1,7,71,27,5,3,2,1,1,1
0,7,235,166,5,1,2,15,0,0
3,5,11,6,5,1,0,13,1,0
2,4,16,13,5,1,0,6,3,0
1,4,250,181,0,3,1,12,1,1
3,0,137,69,0,1,1,8,3,0
3,0,224,11,0,3,2,12,4,1
1,8,169,159,5,2,1,9,3,0
0,1,236,185,5,1,2,12,1,1
2,2,36,1,5,1,0,3,1,1
2,6,171,69,2,0,0,9,2,1
2,5,268,65,3,0,0,5,3,0
3,5,183,171,4,2,0,0,3,0
3,2,232,223,2,0,2,3,1,0
3,6,10,1,1,3,0,13,1,1
3,6,161,29,4,1,0,4,2,0
3,7,112,58,3,3,2,1,5,0
3,0,53,49,1,1,1,5,0,1
0,9,188,172,4,1,2,5,5,1
0,3,121,10,4,1,0,14,0,1
0,10,95,57,1,1,1,2,0,1
3,3,299,60,0,1,1,4,1,0
2,5,69,69,2,2,2,9,4,1
